design_id,mission_id,wind_speed_kts,turbulence_index,success,failure_phase,failure_reason,rule_violation,total_time_s,time_takeoff_climb_s,time_loaded_cruise_s,time_drop_descent_s,time_drop_hover_s,time_post_drop_climb_s,time_empty_cruise_s,time_descent_landing_s,time_wing_deploy_s,energy_used_Wh,battery_energy_remaining_Wh,payload_to_aircraft_ratio,is_qualifying_run,is_4to1_qualifying,prize_tier,qualifying_score,max_power_requested_W,max_power_available_W,power_saturation_seconds,thermal_peak_C
DLIFT_7fa9098416,MSN_73c03ab1c2,8.104152602294901,0.5334406040031405,False,loaded_cruise,structural_overload,structural_margin_risk,305.0,34.0,257.0,0.0,0.0,0.0,0.0,14.0,0.0,151.0315341896789,33521.346930456966,4.036387986158674,False,False,none,0.0,5270.608896966263,89958.81018611667,0.0,22.24348767338108
DLIFT_7fa9098416,MSN_a58728ab9c,25.956456183762874,0.2506466966199289,True,,,,1117.0,32.0,810.0,28.0,1.0,42.0,173.0,31.0,0.0,350.9446347811849,33321.293145807234,4.036387986158674,True,True,full,4.036387986158674,5437.525042545764,89958.81018611667,0.0,22.2553548209087
DLIFT_c7aa0f2d94,MSN_e56742b070,25.95225700115489,0.011811694539556605,False,mission,propulsion_architecture_fault,propulsion_architecture_risk,1034.0,46.0,970.0,0.0,0.0,0.0,0.0,18.0,0.0,390.9531012599927,512.625504867768,2.9699186364022743,False,False,none,0.0,7804.380773005722,14132.78198322568,0.0,22.177857171980097
DLIFT_c7aa0f2d94,MSN_f5cb61f7b9,23.678219550902543,1.1557394911221213,True,,,,1656.0,37.0,1246.0,39.0,1.0,40.0,260.0,33.0,0.0,639.39595299839,267.3809876745899,2.9699186364022743,True,False,partial,2.9699186364022743,8771.248096858331,14132.78198322568,0.0,22.253180804649364
DLIFT_c7aa0f2d94,MSN_a80fc07d34,13.577977736651995,1.1539752841991566,True,,,,1427.0,35.0,1046.0,43.0,1.0,38.0,228.0,36.0,0.0,643.280948813783,258.98719564904644,2.9699186364022743,True,False,partial,2.9699186364022743,8487.828585582123,14132.78198322568,0.0,22.280175686536605
DLIFT_c7aa0f2d94,MSN_b183b3d741,27.549215741465922,1.0822335685809348,True,,,,1599.0,33.0,1201.0,42.0,1.0,33.0,250.0,39.0,0.0,561.9082114574635,340.88780283244546,2.9699186364022743,True,False,partial,2.9699186364022743,8740.775608881364,14132.78198322568,0.0,22.243452336605724
DLIFT_c7aa0f2d94,MSN_1619b510f0,22.919204302026074,0.5310639736891061,True,,,,1479.0,45.0,1065.0,29.0,1.0,61.0,234.0,44.0,0.0,540.0279636356747,367.7399536847598,2.9699186364022743,True,False,partial,2.9699186364022743,8181.6494530703485,14132.78198322568,0.0,22.2120148983066
DLIFT_c7aa0f2d94,MSN_5a7f81edc9,1.0798462333306031,1.1853300859641878,True,,,,1212.0,44.0,875.0,33.0,1.0,33.0,175.0,51.0,0.0,609.3794942802616,295.7850855562985,2.9699186364022743,True,False,partial,2.9699186364022743,8029.961719407618,14132.78198322568,0.0,22.292050408769207
DLIFT_c7aa0f2d94,MSN_cdd8175f7e,27.73846931673569,1.2541210030590975,False,loaded_cruise,gust_induced_instability,,1157.0,32.0,1103.0,0.0,0.0,0.0,0.0,22.0,0.0,511.7725072647269,390.6174845749852,2.9699186364022743,False,False,none,0.0,8882.243147938163,14132.78198322568,0.0,22.22604173449804
DLIFT_c7aa0f2d94,MSN_5a0bb9e642,34.81323767034374,0.06949029161763098,False,mission,time_limit_exceeded,time_limit,1824.0,36.0,1590.0,39.0,1.0,40.0,95.0,23.0,0.0,603.5440031256743,294.11393831964705,2.9699186364022743,False,False,none,0.0,7936.009562963078,14132.78198322568,0.0,22.190644931122243
